GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0006364	P	rRNA processing	6	1056	110	37767	0.097	1	// AT2G40360 // AT4G04940 // AT5G20600 // AT3G21540 // AT4G26600 // AT5G13830 
GO:0065008	P	regulation of biological quality	18	1056	665	37767	0.59	1	// AT1G69490 // AT5G24270 // AT3G28850 // AT1G70140 // AT3G49110 // AT2G44080 // AT1G71090 // AT1G76530 // AT1G76520 // AT1G69530 // AT5G20960 // AT3G56960 // AT5G13740 // AT5G62290 // AT2G47000 // AT5G60730 // AT2G26650 // AT1G18350 
GO:0006811	P	ion transport	13	1056	427	37767	0.42	1	// AT3G63380 // AT2G34960 // AT2G17290 // AT3G45650 // AT1G50400 // AT5G23760 // AT5G17860 // AT4G21120 // AT1G16820 // AT5G62290 // AT5G60730 // AT1G15520 // AT2G26650 
GO:0034613	P	cellular protein localization	8	1056	322	37767	0.68	1	// AT3G61450 // AT3G27070 // AT1G61570 // AT5G50810 // AT1G21650 // AT5G09420 // AT5G27395 // AT1G27390 
GO:0009553	P	embryo sac development	6	1056	107	37767	0.088	1	// AT4G14790 // AT1G72440 // AT3G56990 // AT4G18830 // AT2G01730 // AT4G33050 
GO:0019748	P	secondary metabolic process	20	1056	489	37767	0.066	1	// AT3G13610 // AT2G26310 // AT5G03730 // AT1G58170 // AT4G34135 // AT5G57220 // AT2G30770 // AT5G11670 // AT1G66370 // AT1G33030 // AT4G02520 // AT1G67080 // AT5G25900 // AT1G18570 // AT2G29460 // AT1G09480 // AT3G21780 // AT1G02920 // AT1G02930 // AT3G26830 
GO:0048316	P	seed development	17	1056	530	37767	0.32	1	// AT5G21140 // AT1G21390 // AT2G02955 // AT4G01560 // AT4G11850 // AT4G33990 // AT5G62990 // AT3G54420 // AT5G60440 // AT5G18820 // AT5G39680 // AT3G18290 // AT2G15890 // AT3G20440 // AT2G22870 // AT4G13560 // AT4G02460 
GO:0006629	P	lipid metabolic process	13	1056	841	37767	0.99	1	// AT1G66980 // AT5G37710 // AT4G31810 // AT3G05020 // AT2G26560 // AT1G27980 // AT5G03730 // AT2G31020 // AT3G56960 // AT1G67080 // AT5G25900 // AT1G01020 // AT3G21780 
GO:0009308	P	amine metabolic process	16	1056	521	37767	0.39	1	// AT4G35630 // AT5G57890 // AT4G37670 // AT1G62380 // AT3G22460 // AT1G27980 // AT1G05010 // AT3G44740 // AT4G12290 // AT1G25155 // AT3G59890 // AT1G24807 // AT3G20330 // AT1G17960 // AT1G24909 // AT1G18500 
GO:0009309	P	amine biosynthetic process	6	1056	229	37767	0.62	1	// AT4G35630 // AT5G57890 // AT4G37670 // AT1G18500 // AT3G22460 // AT3G59890 
GO:0050793	P	regulation of developmental process	7	1056	377	37767	0.9	1	// AT5G39660 // AT5G03730 // AT4G20270 // AT2G34900 // AT1G19050 // AT1G65470 // AT3G15150 
GO:0006812	P	cation transport	6	1056	357	37767	0.93	1	// AT3G63380 // AT5G23760 // AT5G17860 // AT1G16820 // AT1G15520 // AT2G26650 
GO:0006810	P	transport	49	1056	1846	37767	0.66	1	// AT3G63380 // AT3G56200 // AT5G61520 // AT3G61450 // AT2G47000 // AT2G02020 // AT2G16650 // AT3G23550 // AT1G21650 // AT5G52990 // AT5G47510 // AT5G62290 // AT5G27395 // AT2G17290 // AT1G76530 // AT2G18860 // AT5G55930 // AT2G16380 // AT3G27070 // AT1G61570 // AT5G17860 // AT1G18320 // AT1G76520 // AT2G26650 // AT2G04070 // AT3G51670 // AT1G15520 // AT4G35180 // AT5G23760 // AT2G34960 // AT3G45650 // AT1G50400 // AT1G71090 // AT5G50810 // AT5G60430 // AT5G09420 // AT4G21120 // AT5G40780 // AT2G17270 // AT3G53940 // AT1G75170 // AT3G54830 // AT1G16820 // AT1G51340 // AT1G18350 // AT3G56960 // AT5G60730 // AT3G05160 // AT1G27390 
GO:0009889	P	regulation of biosynthetic process	64	1056	1881	37767	0.068	1	// AT5G62470 // AT1G29280 // AT4G31620 // AT5G56840 // AT1G64380 // AT5G58280 // AT1G06160 // AT3G25890 // AT4G23550 // AT5G04150 // AT3G16220 // AT2G24680 // AT3G21270 // AT5G61590 // AT1G66370 // AT2G18290 // AT2G37430 // AT3G57390 // AT1G66140 // AT3G22690 // AT3G24490 // AT3G62420 // AT1G18400 // AT3G04670 // AT4G14700 // AT1G30455 // AT2G41240 // AT3G50700 // AT2G46400 // AT4G12750 // AT3G56970 // AT1G49560 // AT1G16640 // AT3G25940 // AT5G17300 // AT2G31230 // AT2G40200 // AT2G18000 // AT1G49480 // AT2G18300 // AT3G47640 // AT2G43140 // AT5G13080 // AT1G26960 // AT3G56980 // AT1G10585 // AT4G06746 // AT5G02320 // AT2G30250 // AT5G26930 // AT5G43700 // AT2G22200 // AT1G67120 // AT4G30180 // AT5G39660 // AT4G39780 // AT3G50260 // AT1G25470 // AT5G03720 // AT1G18570 // AT3G15150 // AT2G42280 // AT1G66390 // AT1G73830 
GO:0009888	P	tissue development	10	1056	359	37767	0.55	1	// AT5G39660 // AT2G47000 // AT5G03730 // AT4G20270 // AT1G65470 // AT5G60440 // AT4G18750 // AT3G15150 // AT2G18290 // AT2G26650 
GO:0050794	P	regulation of cellular process	106	1056	3375	37767	0.12	1	// AT1G64380 // AT1G06160 // AT4G23550 // AT2G18000 // AT2G37430 // AT3G24490 // AT1G19050 // AT1G30455 // AT3G50700 // AT4G12750 // AT3G56970 // AT5G25910 // AT3G04670 // AT3G47640 // AT3G56980 // AT1G58190 // AT5G43700 // AT1G57630 // AT4G39780 // AT3G50260 // AT2G44080 // AT1G18570 // AT3G15150 // AT5G62470 // AT5G04190 // AT1G29280 // AT5G17300 // AT3G25940 // AT3G21270 // AT1G72900 // AT3G57390 // AT1G66370 // AT3G22690 // AT3G62420 // AT1G18400 // AT2G42280 // AT1G47890 // AT3G28850 // AT2G31230 // AT3G16220 // AT1G67080 // AT1G10585 // AT2G30250 // AT5G26930 // AT1G74890 // AT5G38344 // AT4G36450 // AT5G25900 // AT4G31620 // AT5G58280 // AT2G33030 // AT2G18290 // AT3G23150 // AT5G42010 // AT1G71400 // AT3G48100 // AT1G74200 // AT2G41240 // AT1G25470 // AT2G46400 // AT1G16640 // AT5G03730 // AT2G40200 // AT1G49480 // AT2G22200 // AT1G31880 // AT5G47130 // AT1G67810 // AT1G19250 // AT2G40670 // AT1G02860 // AT3G15500 // AT5G62920 // AT1G67120 // AT2G47000 // AT2G17290 // AT5G56840 // AT1G17250 // AT4G13920 // AT1G66090 // AT3G25890 // AT4G14700 // AT5G04150 // AT5G61590 // AT4G33495 // AT1G74670 // AT1G66140 // AT2G24680 // AT5G02320 // AT3G28650 // AT1G26960 // AT5G40910 // AT1G49560 // AT3G04220 // AT3G56070 // AT2G18300 // AT5G03720 // AT2G43140 // AT5G13080 // AT4G06746 // AT4G30180 // AT5G39660 // AT1G18350 // AT1G65470 // AT1G66390 // AT1G73830 
GO:0051239	P	regulation of multicellular organismal process	6	1056	277	37767	0.78	1	// AT5G39660 // AT5G03730 // AT4G20270 // AT2G34900 // AT1G65470 // AT3G15150 
GO:0009266	P	response to temperature stimulus	5	1056	485	37767	1	1	// AT5G03720 // AT2G30250 // AT4G02520 // AT5G43170 // AT4G21870 
GO:0051234	P	establishment of localization	50	1056	1851	37767	0.62	1	// AT3G63380 // AT3G56200 // AT5G61520 // AT3G61450 // AT2G47000 // AT2G02020 // AT2G16650 // AT3G23550 // AT1G21650 // AT5G52990 // AT5G47510 // AT5G62290 // AT5G27395 // AT2G17290 // AT1G76530 // AT2G18860 // AT5G55930 // AT2G16380 // AT3G27070 // AT1G61570 // AT5G17860 // AT1G18320 // AT1G76520 // AT2G26650 // AT2G04070 // AT3G51670 // AT1G15520 // AT4G35180 // AT5G23760 // AT2G34960 // AT3G45650 // AT1G50400 // AT1G71090 // AT5G50810 // AT5G60430 // AT1G66480 // AT5G09420 // AT4G21120 // AT5G40780 // AT2G17270 // AT3G53940 // AT1G75170 // AT3G54830 // AT1G16820 // AT1G51340 // AT1G18350 // AT3G56960 // AT5G60730 // AT3G05160 // AT1G27390 
GO:0032535	P	regulation of cellular component size	8	1056	277	37767	0.51	1	// AT1G69490 // AT3G49110 // AT1G70140 // AT2G47000 // AT3G56960 // AT2G44080 // AT1G69530 // AT2G26650 
GO:0042545	P	cell wall modification	5	1056	123	37767	0.27	1	// AT5G46330 // AT1G69530 // AT5G57220 // AT3G56960 // AT1G18570 
GO:0051603	P	proteolysis involved in cellular protein catabolic process	12	1056	309	37767	0.17	1	// AT1G65110 // AT1G66650 // AT5G45790 // AT1G52450 // AT1G71850 // AT2G47110 // AT1G52430 // AT1G23410 // AT1G65120 // AT2G27630 // AT5G61940 // AT1G79120 
GO:0016072	P	rRNA metabolic process	6	1056	110	37767	0.097	1	// AT2G40360 // AT4G04940 // AT5G20600 // AT3G21540 // AT4G26600 // AT5G13830 
GO:0044271	P	cellular nitrogen compound biosynthetic process	10	1056	394	37767	0.66	1	// AT4G35630 // AT5G57890 // AT4G37670 // AT1G18500 // AT3G22460 // AT3G22690 // AT2G30770 // AT3G59890 // AT3G14990 // AT3G26830 
GO:0010154	P	fruit development	18	1056	557	37767	0.3	1	// AT5G21140 // AT1G21390 // AT2G02955 // AT4G01560 // AT4G11850 // AT4G33990 // AT5G62990 // AT1G53330 // AT3G54420 // AT5G60440 // AT5G18820 // AT5G39680 // AT3G18290 // AT2G15890 // AT3G20440 // AT2G22870 // AT4G13560 // AT4G02460 
GO:0046907	P	intracellular transport	10	1056	463	37767	0.83	1	// AT3G53940 // AT3G61450 // AT3G27070 // AT1G61570 // AT2G18860 // AT5G50810 // AT1G21650 // AT5G09420 // AT5G27395 // AT1G27390 
GO:0044272	P	sulfur compound biosynthetic process	6	1056	115	37767	0.11	1	// AT5G57220 // AT3G22460 // AT2G30770 // AT3G14990 // AT1G18570 // AT3G26830 
GO:0046394	P	carboxylic acid biosynthetic process	13	1056	417	37767	0.39	1	// AT4G35630 // AT5G57890 // AT4G37670 // AT3G05020 // AT1G02860 // AT5G03730 // AT3G22460 // AT5G26920 // AT3G59890 // AT1G67080 // AT5G25900 // AT2G26560 // AT1G18500 
GO:0006355	P	regulation of transcription, DNA-dependent	33	1056	987	37767	0.18	1	// AT1G64380 // AT1G29280 // AT4G31620 // AT2G30250 // AT5G58280 // AT3G25890 // AT4G23550 // AT2G18000 // AT5G61590 // AT3G57390 // AT1G06160 // AT2G24680 // AT5G02320 // AT3G62420 // AT1G26960 // AT1G30455 // AT1G25470 // AT2G46400 // AT4G12750 // AT1G16640 // AT3G25940 // AT2G31230 // AT3G04670 // AT1G49480 // AT2G22200 // AT5G13080 // AT4G06746 // AT5G26930 // AT4G39780 // AT3G50260 // AT5G03720 // AT1G18570 // AT1G67120 
GO:0048364	P	root development	7	1056	255	37767	0.57	1	// AT2G47000 // AT4G33495 // AT1G74560 // AT1G53330 // AT1G31880 // AT5G13080 // AT2G26650 
GO:0006351	P	transcription, DNA-dependent	34	1056	1039	37767	0.2	1	// AT1G64380 // AT1G29280 // AT4G31620 // AT2G30250 // AT5G58280 // AT3G25890 // AT4G23550 // AT2G18000 // AT5G61590 // AT3G57390 // AT1G06160 // AT2G24680 // AT5G02320 // AT3G62420 // AT2G29540 // AT1G26960 // AT1G30455 // AT1G25470 // AT2G46400 // AT4G12750 // AT1G16640 // AT3G25940 // AT2G31230 // AT3G04670 // AT1G49480 // AT2G22200 // AT5G13080 // AT4G06746 // AT5G26930 // AT4G39780 // AT3G50260 // AT5G03720 // AT1G18570 // AT1G67120 
GO:0048869	P	cellular developmental process	12	1056	520	37767	0.78	1	// AT1G72440 // AT2G47000 // AT3G49110 // AT1G70140 // AT1G74560 // AT1G65470 // AT2G01730 // AT1G19050 // AT3G56960 // AT4G33050 // AT1G69530 // AT2G26650 
GO:0006753	P	nucleoside phosphate metabolic process	6	1056	180	37767	0.39	1	// AT2G37690 // AT3G63380 // AT2G41880 // AT1G16820 // AT5G11670 // AT3G20330 
GO:0008152	P	metabolic process	287	1056	10614	37767	0.76	1	// AT2G31020 // AT1G64380 // AT4G28490 // AT3G48480 // AT4G38540 // AT1G60850 // AT1G27980 // AT1G71850 // AT1G52500 // AT1G06160 // AT4G26600 // AT2G30770 // AT5G39850 // AT4G23550 // AT2G18000 // AT1G69720 // AT3G21540 // AT5G26920 // AT2G37430 // AT5G15700 // AT2G26310 // AT5G05320 // AT4G31810 // AT4G14660 // AT1G61400 // AT1G18500 // AT3G26830 // AT3G13782 // AT3G24490 // AT1G29940 // AT5G20600 // AT1G30455 // AT1G69520 // AT3G50700 // AT4G12750 // AT3G56970 // AT2G36770 // AT5G65600 // AT2G41880 // AT3G04670 // AT4G26780 // AT1G23440 // AT1G05010 // AT2G19490 // AT3G47640 // AT1G52430 // AT2G28210 // AT1G59950 // AT5G57450 // AT3G21780 // AT1G08940 // AT3G11340 // AT1G23870 // AT5G43700 // AT4G24040 // AT1G52160 // AT1G61370 // AT4G27300 // AT2G14620 // AT3G13940 // AT5G07620 // AT4G39780 // AT3G50260 // AT5G61940 // AT3G57460 // AT1G02860 // AT3G15150 // AT2G42280 // AT5G62470 // AT3G57660 // AT1G29280 // AT3G47090 // AT5G56950 // AT1G58170 // AT5G17300 // AT1G65560 // AT4G30800 // AT5G15760 // AT4G17610 // AT1G01680 // AT3G52490 // AT2G31970 // AT3G09010 // AT2G47300 // AT1G61360 // AT1G52450 // AT3G21270 // AT3G59100 // AT2G37690 // AT1G33030 // AT3G26410 // AT5G50330 // AT1G77550 // AT2G07734 // AT3G57390 // AT3G26680 // AT1G66370 // AT3G22690 // AT1G51790 // AT3G62420 // AT1G18400 // AT4G21230 // AT2G22980 // AT5G41880 // AT5G37530 // AT1G79120 // AT1G18570 // AT3G25890 // AT5G37440 // AT3G49110 // AT2G31230 // AT4G31790 // AT1G61490 // AT1G67080 // AT5G57220 // AT3G44740 // AT2G44860 // AT2G01730 // AT3G48830 // AT1G66980 // AT1G01020 // AT1G65120 // AT3G43580 // AT2G30250 // AT3G47570 // AT5G26930 // AT1G18390 // AT5G39785 // AT3G13610 // AT4G37670 // AT5G55560 // AT1G17960 // AT1G16820 // AT3G45590 // AT1G32350 // AT1G65470 // AT3G56960 // AT5G25900 // AT4G02520 // AT1G02920 // AT5G11670 // AT4G14790 // AT4G31620 // AT3G12340 // AT3G05020 // AT1G24807 // AT5G58280 // AT3G22460 // AT1G01880 // AT4G10450 // AT1G55850 // AT1G10585 // AT4G04620 // AT2G18290 // AT2G26560 // AT1G65110 // AT4G35630 // AT5G57890 // AT1G27890 // AT2G17290 // AT4G04490 // AT5G54950 // AT1G14205 // AT1G28210 // AT1G21245 // AT3G59890 // AT3G16220 // AT1G61380 // AT5G62980 // AT3G43920 // AT2G41240 // AT1G09480 // AT5G14360 // AT2G46400 // AT5G45780 // AT5G53920 // AT1G16640 // AT2G40360 // AT5G66960 // AT5G55200 // AT1G49480 // AT5G22300 // AT2G22200 // AT4G12290 // AT4G02460 // AT3G22750 // AT5G46080 // AT1G67810 // AT3G14990 // AT1G03740 // AT2G27630 // AT1G37150 // AT1G53430 // AT5G65240 // AT2G32430 // AT3G46930 // AT4G30180 // AT2G29460 // AT4G29050 // AT4G04940 // AT1G02930 // AT1G61420 // AT5G16570 // AT1G67120 // AT4G01750 // AT3G54150 // AT3G63380 // AT1G74360 // AT5G56840 // AT3G56980 // AT5G46330 // AT2G36780 // AT1G09970 // AT1G68990 // AT4G14700 // AT5G03730 // AT1G67000 // AT3G46210 // AT5G04150 // AT5G18170 // AT3G25940 // AT1G10620 // AT3G20330 // AT1G25470 // AT3G20440 // AT1G24909 // AT1G66650 // AT1G56140 // AT5G61590 // AT5G27770 // AT4G17483 // AT1G51890 // AT1G11300 // AT5G26680 // AT4G34135 // AT1G66140 // AT4G39270 // AT2G24680 // AT1G25155 // AT5G02320 // AT2G29540 // AT1G26960 // AT1G67520 // AT3G52905 // AT1G20000 // AT4G39770 // AT5G13830 // AT5G10740 // AT2G42750 // AT1G49560 // AT5G37710 // AT4G25340 // AT3G56070 // AT4G11460 // AT5G60040 // AT5G39660 // AT2G47110 // AT2G18300 // AT1G79680 // AT3G19440 // AT4G11120 // AT1G32960 // AT2G43140 // AT5G13080 // AT5G20960 // AT4G06746 // AT5G45790 // AT1G80750 // AT3G04920 // AT1G75670 // AT5G59680 // AT4G18250 // AT1G60730 // AT1G62380 // AT5G40840 // AT2G40200 // AT4G20270 // AT4G12060 // AT5G23710 // AT3G02800 // AT1G23410 // AT5G46920 // AT5G03720 // AT4G21990 // AT1G73830 // AT1G66390 // AT1G22700 
GO:0044265	P	cellular macromolecule catabolic process	14	1056	465	37767	0.43	1	// AT1G65110 // AT1G66650 // AT5G45790 // AT1G52450 // AT4G24040 // AT1G71850 // AT2G47110 // AT1G52430 // AT5G11670 // AT1G23410 // AT1G65120 // AT2G27630 // AT5G61940 // AT1G79120 
GO:0009314	P	response to radiation	11	1056	613	37767	0.95	1	// AT5G04190 // AT3G49110 // AT5G18170 // AT1G16420 // AT3G19850 // AT1G69530 // AT3G48100 // AT1G66480 // AT1G67080 // AT4G12850 // AT3G09190 
GO:0006730	P	one-carbon metabolic process	5	1056	111	37767	0.21	1	// AT2G28210 // AT5G53920 // AT3G43920 // AT5G13830 // AT3G26410 
GO:0009991	P	response to extracellular stimulus	6	1056	117	37767	0.12	1	// AT5G48850 // AT5G45380 // AT3G49620 // AT2G19490 // AT2G14610 // AT5G13080 
GO:0042180	P	cellular ketone metabolic process	26	1056	882	37767	0.42	1	// AT3G05020 // AT5G62980 // AT1G27980 // AT3G22460 // AT3G20330 // AT2G26560 // AT1G24909 // AT4G35630 // AT5G57890 // AT4G31810 // AT1G62380 // AT1G18500 // AT5G26920 // AT1G25155 // AT3G59890 // AT1G24807 // AT1G02860 // AT5G03730 // AT1G05010 // AT3G44740 // AT5G11670 // AT3G21780 // AT4G37670 // AT1G67080 // AT5G25900 // AT1G17960 
GO:0009791	P	post-embryonic development	25	1056	705	37767	0.14	1	// AT4G02460 // AT3G54420 // AT3G20440 // AT1G21390 // AT4G33495 // AT1G74560 // AT5G60440 // AT2G15890 // AT4G13560 // AT5G21140 // AT4G01560 // AT4G33990 // AT5G62990 // AT2G34900 // AT5G18820 // AT5G13080 // AT2G02955 // AT5G39680 // AT1G69490 // AT4G11850 // AT4G20270 // AT3G09190 // AT3G18290 // AT1G31880 // AT2G22870 
GO:0009790	P	embryonic development	16	1056	535	37767	0.43	1	// AT5G21140 // AT1G21390 // AT2G02955 // AT4G01560 // AT4G11850 // AT4G33990 // AT5G62990 // AT3G54420 // AT1G53330 // AT5G18820 // AT5G39680 // AT3G18290 // AT2G15890 // AT3G20440 // AT2G22870 // AT4G13560 
GO:0009793	P	embryonic development ending in seed dormancy	15	1056	465	37767	0.33	1	// AT5G21140 // AT1G21390 // AT2G02955 // AT4G01560 // AT4G11850 // AT4G33990 // AT5G62990 // AT3G54420 // AT5G18820 // AT5G39680 // AT3G18290 // AT2G15890 // AT3G20440 // AT2G22870 // AT4G13560 
GO:0009416	P	response to light stimulus	11	1056	596	37767	0.94	1	// AT5G04190 // AT3G49110 // AT5G18170 // AT1G16420 // AT3G19850 // AT1G69530 // AT3G48100 // AT1G66480 // AT1G67080 // AT4G12850 // AT3G09190 
GO:0009414	P	response to water deprivation	5	1056	229	37767	0.77	1	// AT3G15500 // AT2G41240 // AT5G61590 // AT1G52890 // AT1G02930 
GO:0009651	P	response to salt stress	9	1056	366	37767	0.69	1	// AT5G62470 // AT5G24270 // AT4G16260 // AT2G30250 // AT1G10940 // AT5G43170 // AT1G18570 // AT3G21780 // AT2G26650 
GO:0009653	P	anatomical structure morphogenesis	9	1056	637	37767	0.99	1	// AT2G47000 // AT4G33495 // AT3G49110 // AT1G70140 // AT1G74560 // AT3G56960 // AT1G65470 // AT1G69530 // AT2G26650 
GO:0007049	P	cell cycle	5	1056	275	37767	0.88	1	// AT1G65470 // AT2G18290 // AT3G15150 // AT5G57450 // AT5G40840 
GO:0048229	P	gametophyte development	10	1056	233	37767	0.13	1	// AT2G37690 // AT1G72440 // AT4G02460 // AT3G56990 // AT1G63180 // AT4G18830 // AT1G65470 // AT2G01730 // AT4G33050 // AT4G14790 
GO:0009555	P	pollen development	5	1056	148	37767	0.4	1	// AT2G37690 // AT4G14790 // AT1G63180 // AT1G65470 // AT4G02460 
GO:0051641	P	cellular localization	14	1056	569	37767	0.72	1	// AT3G53940 // AT5G09420 // AT3G61450 // AT5G57220 // AT5G46330 // AT1G61570 // AT2G18860 // AT5G50810 // AT3G27070 // AT1G21650 // AT1G18570 // AT1G66480 // AT5G27395 // AT1G27390 
GO:0009057	P	macromolecule catabolic process	14	1056	982	37767	1	1	// AT1G65110 // AT1G66650 // AT5G45790 // AT1G52450 // AT4G24040 // AT1G71850 // AT2G47110 // AT1G52430 // AT5G11670 // AT1G23410 // AT1G65120 // AT2G27630 // AT5G61940 // AT1G79120 
GO:0044248	P	cellular catabolic process	23	1056	746	37767	0.35	1	// AT1G27980 // AT1G71850 // AT1G69720 // AT4G04620 // AT5G61940 // AT1G65110 // AT1G66650 // AT2G27630 // AT4G31810 // AT1G02930 // AT1G79120 // AT1G52450 // AT2G47110 // AT1G52430 // AT5G11670 // AT1G65120 // AT5G45790 // AT3G21780 // AT1G23410 // AT4G24040 // AT2G29460 // AT4G02520 // AT1G02920 
GO:0022613	P	ribonucleoprotein complex biogenesis	11	1056	253	37767	0.11	1	// AT3G04920 // AT2G40360 // AT1G06720 // AT5G13830 // AT4G04940 // AT5G20600 // AT5G08180 // AT3G21540 // AT4G26600 // AT2G44860 // AT4G15770 
GO:0006508	P	proteolysis	18	1056	810	37767	0.86	1	// AT1G65110 // AT1G66650 // AT5G45790 // AT1G52450 // AT3G48480 // AT5G66960 // AT1G71850 // AT2G47110 // AT1G52430 // AT1G32960 // AT1G23440 // AT3G57460 // AT1G23410 // AT2G22980 // AT2G27630 // AT5G61940 // AT1G65120 // AT1G79120 
GO:0016070	P	RNA metabolic process	54	1056	1657	37767	0.15	1	// AT4G14790 // AT1G64380 // AT1G29280 // AT4G31620 // AT2G30250 // AT5G58280 // AT4G17610 // AT3G62420 // AT4G23550 // AT3G46210 // AT2G18000 // AT2G47300 // AT3G21540 // AT2G24680 // AT1G52160 // AT5G61590 // AT1G27890 // AT5G46920 // AT3G57390 // AT1G06160 // AT3G22690 // AT5G02320 // AT3G43920 // AT2G29540 // AT1G26960 // AT5G20600 // AT1G30455 // AT4G26600 // AT1G25470 // AT5G13830 // AT4G12750 // AT1G16640 // AT3G25940 // AT2G40360 // AT2G31230 // AT3G04670 // AT1G49480 // AT3G44740 // AT3G19440 // AT2G22200 // AT5G13080 // AT3G48830 // AT4G06746 // AT3G45590 // AT5G26930 // AT3G25890 // AT2G46400 // AT4G39780 // AT3G50260 // AT4G04940 // AT5G03720 // AT1G18570 // AT1G67120 // AT1G17960 
GO:0032501	P	multicellular organismal process	62	1056	2094	37767	0.34	1	// AT4G14790 // AT1G72440 // AT5G04190 // AT5G03730 // AT4G02460 // AT5G39660 // AT3G10500 // AT3G54420 // AT3G44750 // AT4G27300 // AT1G61360 // AT1G53330 // AT4G18750 // AT2G18290 // AT3G20440 // AT1G02230 // AT2G26650 // AT2G37690 // AT1G21390 // AT4G33495 // AT3G56990 // AT1G11300 // AT3G29035 // AT4G11850 // AT1G74560 // AT5G60440 // AT1G61400 // AT5G39610 // AT2G15890 // AT1G61490 // AT4G13560 // AT5G21140 // AT4G01560 // AT2G22870 // AT3G18290 // AT1G66650 // AT4G33990 // AT5G62990 // AT2G34900 // AT2G01730 // AT5G18820 // AT5G13080 // AT2G02955 // AT4G33050 // AT3G04420 // AT2G47000 // AT5G13180 // AT5G39680 // AT2G39705 // AT1G69490 // AT1G52890 // AT1G61370 // AT1G63180 // AT4G18830 // AT4G20270 // AT3G15500 // AT3G09190 // AT3G56960 // AT1G61420 // AT1G65470 // AT1G31880 // AT3G15150 
GO:0048608	P	reproductive structure development	21	1056	978	37767	0.91	1	// AT5G21140 // AT1G21390 // AT1G69490 // AT2G02955 // AT4G01560 // AT4G11850 // AT4G33990 // AT5G62990 // AT3G09190 // AT1G53330 // AT3G54420 // AT4G20270 // AT5G60440 // AT5G18820 // AT5G39680 // AT3G18290 // AT2G15890 // AT3G20440 // AT2G22870 // AT4G13560 // AT4G02460 
